date;region;value
2022-12-01;Вологодская область;6084
2022-12-01;Удмуртская Республика;10525
2022-12-01;Амурская область;5272
2022-12-01;Кировская область;4839
2022-12-01;Нижегородская область;12002
2022-12-01;Забайкальский край;4575
2022-12-01;Ярославская область;6882
2022-12-01;Смоленская область;3864
2022-12-01;Оренбургская область;8426
2022-12-01;Владимирская область;9032
2022-12-01;Воронежская область;16169
2022-12-01;Ленинградская область;13166
2022-12-01;Республика Марий Эл;3026
2022-12-01;Челябинская область;12556
2022-12-01;Пензенская область;8755
2022-12-01;Камчатский край;929
2022-12-01;Республика Дагестан;2036
2022-12-01;Калининградская область;15180
2022-12-01;Костромская область;5852
2022-12-01;Сахалинская область;4299
2022-12-01;Санкт-Петербург;42506
2022-12-01;Липецкая область;2826
2022-12-01;Тюменская область;30610
2022-12-01;Астраханская область;2969
2022-12-01;Московская область;62001
2022-12-01;Республика Саха (Якутия);6420
2022-12-01;Карачаево-Черкесская Республика;881
2022-12-01;Красноярский край;12443
2022-12-01;Белгородская область;12931
2022-12-01;Еврейская автономная область;257
2022-12-01;Приморский край;5350
2022-12-01;Саратовская область;12296
2022-12-01;Республика Мордовия;1944
2022-12-01;Калужская область;9499
2022-12-01;Волгоградская область;8880
2022-12-01;Иркутская область;10914
2022-12-01;Кемеровская область;11300
2022-11-01;Ненецкий автономный округ;40
2022-11-01;Волгоградская область;10693
2022-11-01;Республика Ингушетия;264
2022-11-01;Республика Марий Эл;3112
2022-11-01;Сахалинская область;3855
2022-11-01;Республика Хакасия;4386
2022-11-01;Красноярский край;15734
2022-11-01;Рязанская область;3970
2022-11-01;Вологодская область;6624
2022-11-01;Ямало-Ненецкий автономный округ;2553
2022-11-01;Калининградская область;15088
2022-11-01;Белгородская область;12918
2022-11-01;Кировская область;5910
2022-11-01;Самарская область;11724
2022-11-01;Воронежская область;16923
2022-11-01;Амурская область;5388
2022-11-01;Москва;89050
2022-11-01;Тульская область;7424
2022-11-01;Республика Бурятия;3569
2022-11-01;Курская область;3431
2022-11-01;Хабаровский край;9281
2022-11-01;Свердловская область;22730
2022-11-01;Республика Коми;4666
2022-11-01;Саратовская область;14037
2022-11-01;Камчатский край;1097
2022-11-01;Смоленская область;4010
2022-11-01;Омская область;11931
2022-11-01;Пермский край;9437
2022-11-01;Забайкальский край;5427
2022-11-01;Пензенская область;9083
2022-11-01;Еврейская автономная область;280
2022-11-01;Калужская область;10239
2022-11-01;Краснодарский край;78798
2022-11-01;Чувашская Республика;5457
2022-11-01;Республика Татарстан;20875
2022-11-01;Брянская область;4333
2022-11-01;Республика Башкортостан;21717
2022-11-01;Астраханская область;3047
2022-11-01;Чеченская Республика;1121
2022-11-01;Тамбовская область;2600
2022-11-01;Республика Дагестан;2624
2022-11-01;Ярославская область;7798
2022-11-01;Алтайский край;6243
2022-11-01;Челябинская область;15335
2022-11-01;Республика Мордовия;2117
2022-11-01;Ростовская область;40097
2022-11-01;Ульяновская область;6186
2022-11-01;Архангельская область;4539
2022-11-01;Чукотский автономный округ;57
2022-11-01;Ханты-Мансийский автономный округ — Югра;20559
2022-11-01;Магаданская область;367
2022-11-01;Санкт-Петербург;49331
2022-11-01;Республика Калмыкия;1062
2022-11-01;Тверская область;6430
2022-11-01;Республика Карелия;1542
2022-11-01;Томская область;9577
2022-11-01;Кабардино-Балкарская Республика;2468
2022-11-01;Республика Алтай;538
2022-11-01;Кемеровская область;15863
2022-11-01;Приморский край;6670
2022-11-01;Республика Саха (Якутия);6807
2022-11-01;Тюменская область;33747
2022-11-01;Владимирская область;9525
2022-11-01;Удмуртская Республика;13166
2022-11-01;Республика Северная Осетия — Алания;3721
2022-11-01;Ивановская область;4221
2022-11-01;Нижегородская область;14375
2022-11-01;Ленинградская область;14649
2022-11-01;Липецкая область;3131
2022-11-01;Московская область;67610
2022-11-01;Иркутская область;13973
2022-11-01;Ставропольский край;22563
2022-11-01;Новосибирская область;39096
2022-11-01;Новгородская область;1659
2022-11-01;Псковская область;1499
2022-11-01;Курганская область;2795
2022-11-01;Орловская область;2666
2022-11-01;Оренбургская область;9079
2022-11-01;Республика Адыгея;4116
2022-11-01;Карачаево-Черкесская Республика;812
2022-11-01;Костромская область;5625
2022-11-01;Республика Тыва;1293
2022-11-01;Россия;955830
2022-11-01;Мурманская область;3143
2022-10-01;Ульяновская область;6128
2022-10-01;Калининградская область;15719
2022-10-01;Республика Бурятия;3237
