date;region;value
2023-08-31;Новгородская область;68436
2023-08-31;Нижегородская область;90556
2023-08-31;Ненецкий автономный округ;90561
2023-08-31;Мурманская область;79243
2023-08-31;Московская область;137077
2023-08-31;Москва;263482
2023-08-31;Магаданская область;111111
2023-08-31;Липецкая область;69851
2023-08-31;Ленинградская область;115349
2023-08-31;Курская область;69388
2023-08-31;Курганская область;61784
2023-08-31;Красноярский край;87459
2023-08-31;Краснодарский край;136507
2023-08-31;Костромская область;69401
2023-08-31;Кировская область;73841
2023-08-31;Кемеровская область;73864
2023-08-31;Камчатский край;125900
2023-08-31;Калужская область;87795
2023-08-31;Калининградская область;93453
2023-08-31;Кабардино-Балкарская Республика;66576
2023-08-31;Иркутская область;88548
2023-08-31;Ивановская область;67702
2023-08-31;Забайкальский край;95068
2023-08-31;Еврейская автономная область;72758
2023-08-31;Воронежская область;78125
2023-08-31;Вологодская область;69629
2023-08-31;Волгоградская область;68796
2023-08-31;Владимирская область;68796
2023-08-31;Брянская область;62499
2023-08-31;Белгородская область;75132
2023-08-31;Астраханская область;69311
2023-08-31;Архангельская область;82359
2023-08-31;Амурская область;115042
2023-08-31;Алтайский край;78795
2023-07-31;Россия;96631
2023-07-31;Ярославская область;68581
2023-07-31;Ямало-Ненецкий автономный округ;122476
2023-07-31;Чукотский автономный округ;167658
2023-07-31;Чувашская Республика;78407
2023-07-31;Чеченская Республика;55943
2023-07-31;Челябинская область;64046
2023-07-31;Ханты-Мансийский автономный округ — Югра;92018
2023-07-31;Хабаровский край;94778
2023-07-31;Ульяновская область;64532
2023-07-31;Удмуртская Республика;66019
2023-07-31;Тюменская область;90835
2023-07-31;Тульская область;72145
2023-07-31;Томская область;86069
2023-07-31;Тверская область;74314
2023-07-31;Тамбовская область;70888
2023-07-31;Ставропольский край;83286
2023-07-31;Смоленская область;59194
2023-07-31;Свердловская область;79186
2023-07-31;Сахалинская область;137784
2023-07-31;Саратовская область;66950
2023-07-31;Санкт-Петербург;167415
2023-07-31;Самарская область;76473
2023-07-31;Рязанская область;70835
2023-07-31;Ростовская область;78417
2023-07-31;Республика Хакасия;72900
2023-07-31;Республика Тыва;120795
2023-07-31;Республика Татарстан;91600
2023-07-31;Республика Северная Осетия — Алания;71052
2023-07-31;Республика Саха (Якутия);116196
2023-07-31;Республика Мордовия;64817
2023-07-31;Республика Марий Эл;67235
2023-07-31;Республика Крым;137553
2023-07-31;Республика Коми;71247
2023-07-31;Республика Карелия;89575
2023-07-31;Карачаево-Черкесская Республика;85505
2023-07-31;Республика Калмыкия;65390
2023-07-31;Республика Ингушетия;45336
2023-07-31;Республика Дагестан;85211
2023-07-31;Республика Бурятия;95431
2023-02-28;Республика Тыва;113671
2023-02-28;Республика Татарстан;87962
2023-02-28;Республика Северная Осетия — Алания;66612
2023-02-28;Республика Саха (Якутия);112521
2023-02-28;Республика Мордовия;63014
2023-02-28;Республика Марий Эл;62149
2023-02-28;Республика Крым;137146
2023-02-28;Республика Коми;69406
2023-02-28;Республика Карелия;85090
2023-02-28;Карачаево-Черкесская Республика;81036
2023-02-28;Республика Калмыкия;61373
2023-02-28;Республика Ингушетия;46658
2023-02-28;Республика Дагестан;77710
2023-02-28;Республика Бурятия;92420
2023-02-28;Республика Башкортостан;71772
2023-02-28;Республика Алтай;96769
2023-02-28;Республика Адыгея;77952
2023-02-28;Псковская область;65428
2023-02-28;Приморский край;116509
2023-02-28;Пермский край;67463
2023-02-28;Пензенская область;69377
2023-02-28;Орловская область;62614
2023-02-28;Оренбургская область;56838
2023-02-28;Омская область;75912
2023-02-28;Новосибирская область;94560
2023-02-28;Новгородская область;62519
2023-02-28;Липецкая область;66525
2023-02-28;Ленинградская область;113750
2023-02-28;Курская область;67890
2023-02-28;Курганская область;55059
2023-02-28;Красноярский край;81269
2023-02-28;Краснодарский край;130340
2023-02-28;Костромская область;66843
2023-02-28;Кировская область;67078
2023-02-28;Кемеровская область;66289
2023-02-28;Камчатский край;115689
2023-02-28;Калужская область;84566
2023-02-28;Калининградская область;92872
2023-02-28;Кабардино-Балкарская Республика;59882
2023-02-28;Иркутская область;82518
2023-02-28;Ивановская область;62545
2023-02-28;Забайкальский край;90318
2023-02-28;Еврейская автономная область;64655
2023-02-28;Воронежская область;74774
2023-02-28;Вологодская область;66491
2023-02-28;Волгоградская область;62998
2023-02-28;Владимирская область;66513
2023-02-28;Брянская область;59857
2023-02-28;Белгородская область;72569
2023-02-28;Астраханская область;63444
2023-02-28;Архангельская область;78672
2023-02-28;Амурская область;113218
2023-02-28;Алтайский край;73013
2023-01-31;Россия;92856
2023-01-31;Ярославская область;65375
2023-01-31;Ямало-Ненецкий автономный округ;113846
2023-01-31;Чукотский автономный округ;157228
2023-01-31;Чувашская Республика;70068
2023-01-31;Чеченская Республика;51111
2023-01-31;Челябинская область;57118
2023-01-31;Ханты-Мансийский автономный округ — Югра;87972
2023-01-31;Хабаровский край;90138
2023-01-31;Ульяновская область;61356
2023-01-31;Удмуртская Республика;63266
2023-01-31;Тюменская область;86866
2023-01-31;Тульская область;70277
2023-01-31;Томская область;81291
2023-01-31;Тверская область;72147
2023-01-31;Тамбовская область;67857
2023-01-31;Ставропольский край;78914
2023-01-31;Смоленская область;56622
2023-01-31;Свердловская область;74614
2023-01-31;Сахалинская область;137291
2023-01-31;Саратовская область;61295
2023-01-31;Санкт-Петербург;167947
2023-01-31;Самарская область;72010
2023-01-31;Рязанская область;67661
2023-01-31;Ростовская область;73795
2023-01-31;Республика Хакасия;69642
2023-01-31;Республика Тыва;112429
2023-01-31;Республика Татарстан;87875
2023-01-31;Республика Северная Осетия — Алания;66618
2023-01-31;Республика Саха (Якутия);110775
2023-01-31;Республика Мордовия;61418
2023-01-31;Республика Марий Эл;61482
2023-01-31;Республика Крым;140514
2023-01-31;Республика Коми;68611
